Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"7210 Cameron Rd, Austin, TX 78752, USA",5e9a34f97d15e3208a3bbf781b88e7085f134d32,30.3267966,-97.6924088,Aguileras Mexican Restaurant,0.0,4.0,78752
"6619 N Interstate Hwy 35, Austin, TX 78752, USA",2d297a39dfa2866eabc707f892c020c7a0b0e706,30.3278815,-97.7048525,Chili's Grill & Bar,1.0,3.8,78752
"7600 N Lamar Blvd, Austin, TX 78752, USA",b091d50bdf3435da45742fb74abccd14d87ac06a,30.3445163,-97.7152181,Tex Mex Joe's,0.0,4.5,78752
"6406 N Interstate Hwy 35, Austin, TX 78752, USA",5aa33f4ffe1e41e1aa386cfb91364b3f59d89a7a,30.3254429,-97.70849869999999,Vivo,2.0,4.3,78752
"7208 Cameron Rd, Austin, TX 78752, USA",975629965e68308995af4c5cb8598b00968d954f,30.3266284,-97.6925018,Taco-N-Share,0.0,0.0,78752
"7213 Cameron Rd, Austin, TX 78752, USA",a496093daed06331d406ea7c7537af21eadcc76f,30.3266397,-97.6915258,El Rinconcito Del Sabor,0.0,4.4,78752
"Austin, TX 78752, USA",c21f0dd04df9377c2d47f4255e39e7682d34fe09,30.3351944,-97.7201905,Taqueria Los Gallitos,0.0,0.0,78752
"10304 N Lamar Blvd, Austin, TX 78753, USA",b89e1c1ec60208ac1a7648cc9988a30f6e7e0c5d,30.3726117,-97.6920146,Tacos Matamoros,0.0,4.4,78753
"9616 N Lamar Blvd, Austin, TX 78753, USA",cc5824bb232ecae8e27f3a210a902873fad779fb,30.3656629,-97.69667919999999,Taquerias Arandinas,0.0,3.5,78753
"707 E Braker Ln #201, Austin, TX 78753, USA",726ed2515c89801264fbfd18236f8f887be8ce9e,30.3766482,-97.677488,La Montaña Tacos,0.0,4.0,78753
"701-755 Provines Dr, Austin, TX 78753, USA",00beaf114db42bd5801743b052a1f9a43ded47fe,30.3765638,-97.6891969,El Chilango,0.0,4.6,78753
"13609 I-35, Austin, TX 78753, USA",05569aa0046d639fc36a09b868c4a962b34f6162,30.423144,-97.67048899999999,Baby Acapulco,2.0,3.8,78753
"2900 W Anderson Ln suite k, Austin, TX 78757, USA",9e99c76a2868cb31119070901f66a49b52aa57a5,30.359813,-97.736744,OneTaco - an urban taqueria,0.0,4.6,78757
"6425 Burnet Rd, Austin, TX 78757, USA",36241bbf6b03b3b8204d2c4ab791d5a3d141c566,30.3399781,-97.7386743,El Chilito · Burnet,1.0,4.2,78757
"4516 Burnet Rd, Austin, TX 78756, USA",d936078430bce3ac738a594672807882c4affff9,30.3160709,-97.7414323,La Cocina de Consuelo,2.0,4.4,78756
"2330 W N Loop Blvd, Austin, TX 78756, USA",93d5854ff5c1b3793361185f80e49d8f56cfaade,30.3255617,-97.7433643,Fonda San Miguel,3.0,4.4,78756
"5520 Burnet Rd #100, Austin, TX 78756, USA",22bdbfb2327e1d40b27409d51d29734eb032ddac,30.330704,-97.74027,The Peached Tortilla,2.0,4.5,78756
"1304 W Koenig Ln, Austin, TX 78756, USA",2c335eb0ceb270c25923cd1ddb6d2aba73cdc9b1,30.3308938,-97.7308286,Chekos,2.0,4.3,78756
"4400 N Lamar Blvd, Austin, TX 78756, USA",1c0ca4ce870a27fc23adb012c996fb5d499f88d2,30.312482,-97.73864499999999,Chipotle Mexican Grill,1.0,4.2,78756
"2203 Hancock Dr, Austin, TX 78756, USA",d52d0204f0db08e8753ef420ad3e6e9d750faaf1,30.32249,-97.74085099999999,La Mancha,0.0,4.2,78756
"4420 N Lamar Blvd, Austin, TX 78756, USA",a83a7405f0b79cc47aa420b49a98c7f65ee0c22b,30.3133207,-97.7383558,Chili's Grill & Bar,1.0,3.9,78756
"5000 Burnet Rd, Austin, TX 78756, USA",212bf93b4c88cef23b2f461cb71c2d77d84f020a,30.3211689,-97.73950549999999,The Big Kahuna,1.0,4.8,78756
"3800 N Lamar Blvd #120, Austin, TX 78756, USA",2f5ad79ce96295efa31195f59fd5b7132f9da741,30.3056191,-97.7433834,Snooze an A.M. Eatery,2.0,4.5,78756
"1112 W Koenig Ln, Austin, TX 78756, USA",16a06a5a95f24d9cb06f92fb4cec6df6ebcf16db,30.3299632,-97.7290398,Taqueria Torres,0.0,5.0,78756
"4416 Burnet Rd, Austin, TX 78756, USA",9a5608735518fd2d514fdedb96f57dbe23a0e580,30.3152423,-97.74197629999999,Stinson's Bistro,0.0,4.2,78756
