Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"602 N Ankeny Blvd, Ankeny, IA 50023, USA",d563245f722658d3d1864bc6fab30062c3e55695,41.7365291,-93.6009346,Jade Garden Chinese Restaurant,2.0,3.9,50023
"2010 SE Delaware Ave # 240, Ankeny, IA 50021, USA",5b8091e2c3491152b494cc1dfbb1c0689f2f43fe,41.7094465,-93.58241609999999,China Buffet,2.0,3.0,50021
"200 SE Gateway Dr, Grimes, IA 50111, USA",a811a08ef59ad4f11976388d56f7605808d71965,41.6878721,-93.7812388,Asian Cuisine,0.0,4.3,50111
"911 42nd St, Des Moines, IA 50312, USA",e654bd5ecdde226bcbdd7a2509e6a7a87d0d58a9,41.594491,-93.67387959999999,Papa John's Pizza,2.0,2.9,50312
"270 W 1st St, Grimes, IA 50111, USA",4f14d5bac8abd6a4325353846106fe53617973d5,41.6878273,-93.7968496,Fortune Garden,0.0,4.4,50111
"901 E Euclid Ave, Des Moines, IA 50316, USA",551e55d1094af55b20044d1201c6cc973b0410df,41.6273939,-93.60568459999999,International Buffet,2.0,2.7,50316
"600 E Locust St, Des Moines, IA 50319, USA",5bb82b32258d621b94a5b0350e014909ed1d8b7a,41.590626,-93.60904599999999,Cafe Baratta's,0.0,4.4,50319
"407 E 5th St, Des Moines, IA 50309, USA",a482dabf930e28ad9f71b4662814fc20f9a28618,41.5900717,-93.6111167,Tacopocalypse,1.0,3.8,50309
"6301 SE 14th St, Des Moines, IA 50320, USA",1014349a36954042a0703804d39430839d0643b7,41.527205,-93.59603000000001,Applebee’s Grill + Bar,2.0,4.0,50320
"4901 SE 14th St, Des Moines, IA 50320, USA",07038ebc9a2020efc5e191bfbef48f639c7be45a,41.5380035,-93.596283,Wendy's,1.0,3.4,50320
"6230 SE 14th St, Des Moines, IA 50320, USA",cde7ac5a82d7b064d007bc1b7f7fff690da1d352,41.5280818,-93.597832,Popeyes Louisiana Kitchen,1.0,3.8,50320
"5847 SE 14th St, Des Moines, IA 50320, USA",3e96ab1420c7ba62edaa831676608fe39787c144,41.5333116,-93.5962425,Tasty Tacos Inc,1.0,4.5,50320
"4807 SE 14th St, Des Moines, IA 50320, USA",5a2f3fb235609e94f0e712767b1b3b1f2e5cb015,41.5393978,-93.59617879999999,IHOP,1.0,4.1,50320
"3940 SE 14th St, Des Moines, IA 50320, USA",e94fd1a71bda4bd949c730429829bfb7fe1ca80b,41.5484197,-93.5974507,SUBWAY®Restaurants,1.0,3.7,50320
"3006 SE 14th St, Des Moines, IA 50320, USA",945639895a0561eaa4f4c798af12a16f202ddf0a,41.5574015,-93.5972451,Long John Silver's,1.0,3.8,50320
"6401 SE 14th St, Des Moines, IA 50320, USA",7a71d928f99c3020039596f3e0f0466ce7e4206b,41.5257768,-93.5960381,Everest Restaurant,0.0,4.4,50320
"6300 SE 14th St, Des Moines, IA 50320, USA",8d848b270a49eba03ada3705c0c006479e9c9b54,41.5273704,-93.5974801,Arby's,0.0,4.1,50320
"4121 SE 14th St, Des Moines, IA 50320, USA",b5a4da196ee8db141bf855e841736083c1c12ea1,41.5463908,-93.5963743,Kathmandu Restaurant,0.0,4.7,50320
"1930 SE 14th St, Des Moines, IA 50320, USA",304c35d8fbb0809a5ed651987ad2e367c7d0402a,41.5700431,-93.5975102,Scornovacca's Ristorante,2.0,4.4,50320
"5118 SE 14th St, Des Moines, IA 50320, USA",4d0d4135a28263fc25e6a4b8ca852ca1c9fe8296,41.5369243,-93.5979066,5 De Mayo Mexican Restaurant,2.0,3.9,50320
"3803 Indianola Ave, Des Moines, IA 50320, USA",65bbed6b1d7d9ce9d2626e37411a0dd2f44ee82f,41.5497782,-93.5930156,Riccelli's Restaurant,0.0,3.6,50320
