Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"4723 W Commerce St, San Antonio, TX 78237, USA",f888219a205899f454f6edbdc86571756e461823,29.431256,-98.5561309,Taco Cabana,1.0,2.6,78237
"93 Shasta Ave, San Antonio, TX 78221, USA",c5e9c2f06e29d045bc9c86a65ea56aeab9be584a,29.355202,-98.50304,Rolando's Super Taco,1.0,4.5,78221
"7009 San Pedro Ave, San Antonio, TX 78216, USA",2025840896129747c96823b1999a1dd5b5b3f1ba,29.5084406,-98.49969349999999,Taco Bell,1.0,3.7,78216
"2908 Broadway St, San Antonio, TX 78209, USA",d1df73eb7acd59257771e754686a0bca9c944e37,29.4537163,-98.4716672,Taco Cabana,1.0,3.6,78209
"1805 N Pine St, San Antonio, TX 78208, USA",d4e87e7a1dc637509064a21bbe1f238d64939334,29.441671,-98.4703502,Taco La Gardenia,0.0,4.4,78208
"842 Fredericksburg Rd, San Antonio, TX 78201, USA",46fdc7f66ae3145e5b1a51e8c25c92087b7aec63,29.4517268,-98.51331669999999,Garcia's Mexican Food To Go,2.0,4.6,78201
"923 Bandera Rd, San Antonio, TX 78228, USA",73faa305d3f78a838b2085d74a4c24cb44657530,29.4574653,-98.55574519999999,Taco Bell,1.0,3.9,78228
"18360 Blanco Rd #116, San Antonio, TX 78258, USA",1eb8deeb33b3c2642fe250753ecbb3fbe9dcb5bd,29.6107769,-98.50675989999999,Que Taco,1.0,3.5,78258
"8054 Midcrown Dr, San Antonio, TX 78218, USA",71bfc850052a10827a683979e67c40778bb0bfe8,29.5093889,-98.3800667,Cristan's Tacos,0.0,4.7,78218
"7215, 6624 San Pedro Ave, San Antonio, TX 78216, United States",cabe190d911e24b63674af9e76cce479fa0b2a41,29.4994313,-98.4986665,Taco Riendo,0.0,4.1,78216
"2422 S Hackberry St, San Antonio, TX 78210, USA",4bf38d23bb50b70d7aff3eff6c7e22147b3b360a,29.3922846,-98.47314519999999,Patty's Taco House,2.0,4.3,78210
"7339 San Pedro Ave, San Antonio, TX 78216, USA",ed7c986db37f8061711ca064c8b01f6a6afe52e9,29.5165783,-98.4996218,Taco Cabana,1.0,3.8,78216
"8516 Fredericksburg Rd, San Antonio, TX 78229, USA",307729cb848dbca2dcae4a1373c09528a783acd6,29.5197608,-98.5727335,Taco Cabana,1.0,3.6,78229
"4706 Seguin Rd, San Antonio, TX 78219, USA",271e00d28e1a05cb7c078cbaf1f90e9c24d11bef,29.4626001,-98.39914879999999,Little Taco Factory,0.0,4.1,78219
"2204 S WW White Rd, San Antonio, TX 78222, USA",8851d92177d3f5b6cc232dbb3d46681cb5c10ab0,29.39144899999999,-98.404038,Teodora's Mini Taco,0.0,4.4,78222
"6446 NW Loop 410, San Antonio, TX 78238, USA",13e326bc5ef895eff04c669d067fcc4b8cbcfc21,29.467777,-98.61615499999999,Los Balito's Taco Shop,1.0,4.0,78238
"1516, 14530 Roadrunner Way, San Antonio, TX 78249, United States",d40945825d776e0e9df0cdbab110e56d0374152a,29.5758832,-98.62471500000001,Chela's Tacos,0.0,4.0,78249
"5418 W Military Dr, San Antonio, TX 78242, USA",8cbf8b09cf93e2bed181309557c0e65ff1c2956a,29.374586,-98.610404,Yorky's Taco House,0.0,4.4,78242
"1721 Nogalitos St, San Antonio, TX 78225, USA",c7202a11812eb6dde513f34a8fd4a76ac237acd0,29.3970795,-98.5152964,Rosa's Tacos To Go,0.0,4.1,78225
"3111 TPC Pkwy #101, San Antonio, TX 78259, USA",adf8d14a08b1ec8178a6068a9c862d681376b43f,29.66097019999999,-98.43757459999999,Los Balito's Taco Shop,0.0,3.8,78259
"1302 Cupples Rd, San Antonio, TX 78226, USA",62aa3b536149dcd1987a0bf61e49c39fbba41867,29.3950046,-98.5492816,Rocky's Taco House,2.0,3.6,78226
"246 W Old US Hwy 90, San Antonio, TX 78237, USA",0b08d2e33632aa4f55e5c4b957452081ea063072,29.4299464,-98.5645261,Roy's Taco Hut,0.0,4.3,78237
"1901 Cincinnati Ave, San Antonio, TX 78228, USA",8bb75f9de914130f0f2f98afd6a59bdfe072bef8,29.4511331,-98.5398716,Mimi's Barbacoa Tacos Tamales Y Mas,0.0,3.9,78228
"920 SE Military Dr, San Antonio, TX 78214, USA",45f30d7f3026365c5e38dc741b4cfb362e85f65e,29.3563669,-98.48555119999999,Taco Cabana,1.0,3.0,78214
"722 Seguin St, San Antonio, TX 78208, USA",29223a8aff94109ab31d0f87edfe544afc1130d9,29.4380464,-98.4517826,Taco Bell,1.0,4.0,78208
"375 Hawthorne St, San Antonio, TX 78214, USA",2dbc2111ae6687a1774e72dc1105089e7495f023,29.385156,-98.511788,Brothers Taco House,0.0,4.3,78214
"2347 E Southcross, San Antonio, TX 78223, USA",df2c4ae060b96bb9e89cc23e5ab35adb4ae1fd62,29.3756636,-98.45716259999999,Taco Cabana,1.0,3.6,78223
"4622 Rittiman Rd, San Antonio, TX 78218, USA",c7d942b53f860a0c3059bbf102f806d944acd253,29.4837657,-98.40062549999999,Taco Cabana,1.0,3.3,78218
"3601 N PanAm Expy, San Antonio, TX 78219, USA",df134ac6da72bc24f1c263591484212170501b20,29.4480929,-98.4282758,Lil' Jonnys Taco House,0.0,4.1,78219
"6867 W US Hwy 90, San Antonio, TX 78227, USA",9cf804f681be576c2f047ef03b2f3a61711b7d97,29.4033394,-98.6281166,Taco Cabana,1.0,3.6,78227
"5630 W Loop 1604 N #116, San Antonio, TX 78251, USA",469b4ab7cf805e28e54129d84f443f312505fd9e,29.488486,-98.70596530000002,Los Balito's Taco Shop,0.0,4.4,78251
"849 E Commerce St, San Antonio, TX 78205, USA",b7e9f5a11889cf6dbf308b0ae20c51ea293ddc1d,29.4237577,-98.4844177,Taco Bell,1.0,3.3,78205
"1255 NE Interstate 410 Loop, San Antonio, TX 78209, USA",79d29f82bded6afc34ec2b8a41c2b27fa289e7f6,29.5167863,-98.4493407,Taco Cabana,1.0,3.8,78209
"8105 Fourwinds Dr, San Antonio, TX 78239, USA",41096bc07bcb6cc06162e90f0619712f26de6105,29.510924,-98.3954509,Taco Cabana,1.0,3.7,78239
"20323 Huebner Rd #111, San Antonio, TX 78258, USA",95d69c39453c110994737622436ce836d0955da0,29.6277951,-98.4934133,Guero's Taco Diner,0.0,4.6,78258
"2218 Broadway St, San Antonio, TX 78215, USA",d356150b475fdde134ad0c920aab2935e6930c50,29.446787,-98.475145,Carmelitas Mexican Restaurant,0.0,3.8,78215
"12311 Nacogdoches Rd #104, San Antonio, TX 78217, USA",f1acceb74c1d644a8f11a607652892e1a0ec8cc0,29.5528309,-98.40530539999999,L Taco Nacogdoches Rd.,0.0,4.0,78217
"11707 TX-1604 Loop, San Antonio, TX 78254, USA",eab690e71152b40a38cfe2889e5b162508365b41,29.5528788,-98.66945779999999,Taco Cabana,1.0,3.4,78254
"5211 De Zavala Rd, San Antonio, TX 78249, USA",6b0dda1a626bcbe65b2f9c4b85bcaa24ea9f0542,29.5646761,-98.5878177,Taco Bell,1.0,2.2,78249
"1439 Roosevelt Ave, San Antonio, TX 78210, USA",928da9481cd7b45c7c71ac63c1a2dfc9be521be2,29.389128,-98.4863128,Benny's Tacos,0.0,4.2,78210
"1502 E Commerce St, San Antonio, TX 78205, USA",1a15fdb45347b09c9ff4d89b26ba041e97d61072,29.420245,-98.473092,Amaya's Cocina,0.0,4.7,78205
"543 W Malone Ave, San Antonio, TX 78214, USA",55f26e49845326283f1f6d3d4c9bd64b007e522b,29.3876907,-98.5112601,Taco Cabana,1.0,3.6,78214
"1938 Dollarhide Ave, San Antonio, TX 78223, USA",a7be3882717c0148b754a587567b10658a46bc14,29.3677757,-98.43818689999999,Rocky's Taco House,2.0,3.7,78223
"2110 Goliad Rd, San Antonio, TX 78223, USA",26f71a1422382f5eec8586727aa656a26d320f57,29.3646137,-98.4398234,Taco Bell,1.0,2.6,78223
"5115 Rigsby Ave, San Antonio, TX 78222, USA",e8fd073be235f347a70b8ffe84bc81706e6e64f8,29.3986644,-98.39096289999999,Taco Cabana,1.0,3.4,78222
"5315 Rigsby Ave, San Antonio, TX 78222, USA",1b05daf184af9d2eebf6924f697a982bef3c1c8a,29.3988051,-98.3862939,Taco Bell,1.0,2.9,78222
"955 S Alamo St, San Antonio, TX 78205, USA",15e49b24be5b0dcb5ae590ba3a008cdcb784344b,29.4141415,-98.4909832,Tito's Mexican Restaurant,1.0,4.1,78205
"414 SW Military Dr, San Antonio, TX 78221, USA",650fce4c3be3fee07479387bab907ef40ec3ff23,29.3562769,-98.4978845,Taco Bell,1.0,4.2,78221
"1770 S General McMullen Dr, San Antonio, TX 78237, USA",0c94ef2df309b258099ed8d18deaecf695f00d04,29.399179,-98.55730349999999,Taco Bell,1.0,3.9,78237
"3006 SW Military Dr, San Antonio, TX 78224, USA",8c60202362cd54ed182699846ecd3fef09a92ac7,29.3566898,-98.54668960000001,Taco Bell,1.0,4.1,78224
"4714 Rittiman Rd, San Antonio, TX 78218, USA",c34a024f8c152f2d26d611bdd2eda1be965568e3,29.483677,-98.3993847,Taco Bell,1.0,3.8,78218
"9300 Wurzbach Rd, San Antonio, TX 78240, USA",c76d48bc128afd4cf1781e96223589fd70ac9073,29.5284793,-98.56439139999999,Taco Bell,1.0,3.5,78240
"905 Dolorosa, San Antonio, TX 78207, USA",243a2470e07f912df0492715022afe3664359d27,29.4246627,-98.4993879,Viva Villa Taqueria,1.0,4.1,78207
"12050 Blanco Rd, San Antonio, TX 78216, USA",eb1625c4e075cde3a0eb26d56f0609d11802ff72,29.55107,-98.511682,Taco Bell,1.0,2.9,78216
"6808 NW Loop 410, San Antonio, TX 78238, USA",7a3d6649b3cf3d0419ee1f5bf448de90de52bc8a,29.4618395,-98.6217704,Taco Bell,1.0,3.7,78238
"2501 Babcock Rd, San Antonio, TX 78229, USA",27a41c43b28b73556497bb715c603686f9648e22,29.5067318,-98.5862683,Taco Bell,1.0,3.3,78229
"1430 E César E. Chávez Blvd, San Antonio, TX 78210, USA",27380479857dbc73303c8de902a693266b7b6f89,29.4090234,-98.47346999999999,Taqueria Vallarta #2,0.0,4.1,78210
"8030 Culebra Rd, San Antonio, TX 78251, USA",3ddd6e8c4bb1737cb68604372c451028875479f2,29.4648769,-98.6457554,Taco Cabana,1.0,3.3,78251
"14076 Nacogdoches Rd, San Antonio, TX 78247, USA",d64ff4496eb01ca3d56191ddb645bdf8c07950d9,29.5694574,-98.38280309999999,Taco Bell,1.0,3.4,78247
"6815 Bandera Rd, San Antonio, TX 78238, USA",50cb3aa8f30ec25a32552b87b369c28632711891,29.4977159,-98.6210873,Taco Bell,1.0,3.6,78238
"8288 Marbach Rd, San Antonio, TX 78227, USA",aa5fde6ea487b171afead1c24250e94b37c5c934,29.4174467,-98.6537929,Taco Bell,1.0,3.9,78227
"319 Valley Hi Dr, San Antonio, TX 78227, USA",a79b14b4d9a77228e022b8daa6d3b93b3e69ec4b,29.3818797,-98.63922129999999,Taco Bell,1.0,3.9,78227
"5231 Broadway St #117, Alamo Heights, TX 78209, USA",36fbab5cbb6b4e87968029f80e8401bc2f5abb87,29.4758404,-98.4631924,Chela's Tacos Mexican Restaurant,0.0,4.5,78209
"2125 S Flores St, San Antonio, TX 78204, USA",87fa0623595b82424a9dc733adf6f61acf8bff70,29.4031765,-98.50353160000002,My Little Taco House,0.0,4.1,78204
"2600 S Flores St, San Antonio, TX 78204, USA",20f8d74f332ffbbb0e6aec870e9e7472b5e15858,29.3984283,-98.50429249999999,Taco House,0.0,0.0,78204
"1205 Nogalitos St, San Antonio, TX 78204, USA",4aa55cd0f60abaa961e82a7d7e3e1ddc74ed7941,29.4014668,-98.5112182,Tommy's Restaurant,2.0,4.2,78204
"1105 Nogalitos St, San Antonio, TX 78204, USA",bda1fe4421def70dbf68c9160c8cfc7f78f0bbf0,29.402266,-98.510358,Maria's Cafe,0.0,4.7,78204
"107 S Flores St, San Antonio, TX 78204, USA",97042250f180cc359e7285b6a2a75001958dc8d4,29.4236313,-98.4949395,Tommy's Restaurant,0.0,3.9,78204
"1312 S Laredo St, San Antonio, TX 78204, USA",56ce68e273d9f4d1afb5f4bbf84019ef8104a339,29.412281,-98.506051,Piedras Negras De Noche,2.0,4.2,78204
"8823 Wurzbach Rd, San Antonio, TX 78240, USA",58d1e51c6126848f9f9ab36249650534143b0a13,29.5250543,-98.5686156,Tommy's Restaurant,2.0,4.4,78240
"1422 Nogalitos St, San Antonio, TX 78204, USA",b880f5380402689a2c108719cea1d24a49a53029,29.3992021,-98.5125358,Viva Vegeria,1.0,4.5,78204
"13719 I-10, San Antonio, TX 78249, USA",c2df8004eea2fdca960c723668dac22a0fbb8085,29.5767156,-98.5939633,Taco Palenque UTSA,0.0,4.2,78249
"9735 N IH 35, Ste 2, San Antonio, TX 78233, United States",b45183ca20b9d2a80338e56ec5a98dcf363da5c0,29.5280264,-98.39348389999999,Saint City Tacos,0.0,3.9,78233
"910 S Alamo St, San Antonio, TX 78205, USA",fa522301a0eaa31b1186056d3d787f5936750ff9,29.4154031,-98.4895912,Rosario's,1.0,4.3,78205
"822 SW 19th St, San Antonio, TX 78207, USA",514d50000c9092f38b6d3c53997da4a07dfdec02,29.4208509,-98.5369527,Ray's Drive Inn,2.0,4.2,78207
"419 N St Mary's St, San Antonio, TX 78205, USA",bddb18acb9418e35d9f58def1f5fef0897a1f834,29.4280691,-98.4914402,The Original Blanco Cafe,1.0,4.3,78205
"528 River Walk St, San Antonio, TX 78205, USA",1c5a53a7001ba8c77ab35035d5428061d4ffb002,29.42424189999999,-98.4883842,The Original Mexican Restaurant,2.0,3.1,78205
"146 E Houston St, San Antonio, TX 78205, USA",2789f5d147839e937d2f78ef8abfda25ddf3622a,29.426328,-98.491845,Acenar Mexican Restaurant,2.0,4.1,78205
"130 Main Plaza, San Antonio, TX 78205, USA",c02020149bb1d91eace6cb72a2a0a93ebd0e50cc,29.4239975,-98.49311569999999,La Jalisco,0.0,4.2,78205
"245 E Commerce St, San Antonio, TX 78205, USA",12017f0a9a7d9183031789bf781b0f8125943c4f,29.4248376,-98.4900795,Rita's On the River,2.0,3.1,78205
"110 Soledad St, San Antonio, TX 78205, USA",841b9eb0cb703f39cee09320c4b51e1d12e127e8,29.425334,-98.492729,Mexican Manhattan,0.0,3.9,78205
"430 E Commerce St, San Antonio, TX 78205, USA",258aa47fcd85c619703b5a21b297fcbdcea809e7,29.42363,-98.48815700000002,Casa Rio,2.0,3.9,78205
"115 E Travis St #104, San Antonio, TX 78205, USA",0aff6b1c6bae8176e1ee087985010782b7c32494,29.4275906,-98.4931639,Lula's Mexican Cafe,2.0,4.8,78205
"1000 S St Mary's St, San Antonio, TX 78205, USA",93424bb9ed6e7853aa585db9061027477f409964,29.4145029,-98.48885279999999,Cascabel Mexican Patio,1.0,4.4,78205
"342 W Houston St, San Antonio, TX 78205, USA",75e7e8c70da30d29a941001a4d3d91d89879a3fc,29.4262915,-98.49717369999999,Cafe Alameda,0.0,4.3,78205
"849 E Commerce St, San Antonio, TX 78205, USA",feb8e54ef71f325986826ad238d53a57f0fd0ea0,29.4233841,-98.48407499999999,Maria Mia Mexican Bistro,0.0,3.2,78205
"301 S Alamo St, San Antonio, TX 78205, USA",981b4721d40a27622ae5de7f5015732e45d1c8b6,29.4216129,-98.488192,Guadalajara Grill,2.0,3.2,78205
"215 Losoya St, San Antonio, TX 78205, USA",11f96f63bb5c87ccb57d21b44e82d367064e6cc9,29.4247287,-98.4880944,La Paloma Riverwalk,2.0,2.3,78205
"849 E Commerce St, San Antonio, TX 78205, USA",8b736ea12672764a0ecf52b50ce04d8e864c12d9,29.42361859999999,-98.4849832,Margaritaville Restaurant San Antonio,0.0,3.4,78205
"3119 S Gevers St, San Antonio, TX 78210, USA",785eece42e8c58065c0f2449f0b457bba5d2f6ba,29.388338,-98.45704699999999,Taco Haven,1.0,4.2,78210
"175 E Houston St #115, San Antonio, TX 78205, USA",3011e77d51af39c0d683615d129b9a05ada5b33e,29.4265697,-98.4919441,Zocalo Mio,0.0,4.6,78205
"1001 NW Loop 410, San Antonio, TX 78213, USA",a9dba9b8493c8fd3fb9e5a450653b8c9c8c4c866,29.521116,-98.5070954,Guajillo's,1.0,4.2,78213
"inside Radius Building, 106 Auditorium Cir, San Antonio, TX 78205, United States",8b7a51f61a03a245aa3492bdc50e755fbf5dd5f0,29.42953199999999,-98.4880998,Pharm Table,2.0,4.5,78205
"8099 Culebra Rd, San Antonio, TX 78251, USA",9627dc2537529c95e02b2288e09616fee20d58a0,29.466555,-98.64636399999999,Taco Jalisco Authentic Mexican Restaurant Jalisco Style,1.0,3.9,78251
"115 S Main Plaza, San Antonio, TX 78205, USA",6ebca778ae77065f39daab2dff22a3255e56a9e4,29.4241963,-98.4942363,Poblanos On Main,0.0,4.4,78205
"1327 Austin Hwy, San Antonio, TX 78209, USA",2cecd2678e36f4f08272eae55017b04ebd9a4edf,29.4908394,-98.4409024,Taco Bell,1.0,3.9,78209
"1007 Rittiman Rd, San Antonio, TX 78218, USA",843e6adbd789079438e638332450014a4c86ac65,29.4853541,-98.4285689,Teka Molino,0.0,4.4,78218
"7231 San Pedro Ave, San Antonio, TX 78216, USA",abe29a64913ac12b43c47379b236aa6105c390d9,29.5146591,-98.4997217,Teka Molino,2.0,4.4,78216
"120 Produce Row, San Antonio, TX 78207, USA",1107ca0108b3d6e150dc04bd77b8ec0a5f4549f2,29.4249476,-98.49906949999999,La Margarita Mexican Restaurant & Oyster Bar,2.0,3.9,78207
"1603 W Commerce St #100, San Antonio, TX 78207, USA",318cf15e6d600a9878e5260141af93905b1fdf54,29.427098,-98.512389,Las Delicias Tacos #1,2.0,4.4,78207
"1927 W Martin St, San Antonio, TX 78207, USA",61711082aa8cc0a5df5178d49eddb190e7f66110,29.430899,-98.5127131,Speedy Tacos,0.0,4.5,78207
"1901 W Commerce St, San Antonio, TX 78207, USA",d3abc0ca9032488660c1eb145f9e770329139e1a,29.427321,-98.515716,Las Delicias Tacos #2,0.0,4.2,78207
"1502 N Zarzamora, San Antonio, TX 78207, USA",7b477a1bffa6193818d99d8ac0f4f31904b44db2,29.4430073,-98.5249764,Fajita Taco Place,0.0,0.0,78207
"502 S Zarzamora St, San Antonio, TX 78207, USA",39aed8b9e22155baa9a6ff05ff0e8b21463ca743,29.4237122,-98.52728289999999,Yatzil Mexican Restaurant,0.0,4.3,78207
"1705 S Zarzamora St, San Antonio, TX 78207, USA",e9fe84efb7732485c158f49d207c6766f9ef9c1a,29.408804,-98.52966909999999,Panchito's Restaurants,2.0,4.1,78207
"218 Produce Row, San Antonio, TX 78207, USA",778b0b53409214adc2a82dc12e148f0d3c51f021,29.4250579,-98.5001578,Mi Tierra Cafe y Panaderia,2.0,4.2,78207
"111 S Leona St, San Antonio, TX 78207, USA",3d6bc52ab556b53eb713081145563ea67c11e043,29.4254208,-98.5029273,Pico de Gallo,2.0,4.0,78207
"1325 S Zarzamora St, San Antonio, TX 78207, USA",eb5b66812de7becd1c50f55dc4b992e361cd0735,29.4415648,-98.52554459999999,Nick's Taco's And Catering,0.0,4.4,78207
"1424 Guadalupe St, San Antonio, TX 78207, USA",b320ffe8cc8a435d66b909996db124e02372469c,29.4184009,-98.51652,Linda's Mexican Restaurant,0.0,4.2,78207
"3831 W Commerce St, San Antonio, TX 78207, USA",5f4f10bc2ea53580c3aa284a40709c351e9adac3,29.429678,-98.54095,El Siete Mares Seafood Restaurant,1.0,4.1,78207
"2118 Interstate 35 Frontage Rd, San Antonio, TX 78208, USA",6dc3510cd25c237be0f344275527a118cb220eab,29.4376395,-98.4623445,Big Poppas Tacos,0.0,4.0,78208
"1808 N New Braunfels Ave, San Antonio, TX 78208, USA",14094c839dfa6ada5589bc3e2e31a36a7511db88,29.4406314,-98.46079909999999,Taqueria Chapala Jalisco,0.0,4.0,78208
"1253 Austin Hwy, San Antonio, TX 78209, USA",5ee19c9d269caba0c923b362455099cb639ef8d1,29.4893427,-98.4439392,Taco Cabana,1.0,4.1,78209
"1363 Austin Hwy, San Antonio, TX 78209, USA",53e5d0c298c7bbabc46a892ce776bfed932778a3,29.4912748,-98.4399763,Chapala Taco House,0.0,4.4,78209
"8403 Broadway St, San Antonio, TX 78209, USA",8677db4a7b5652afabfb0dc8c81d6c6633efd7f1,29.5152762,-98.46560009999999,Taco Garage,2.0,4.1,78209
"8234 Broadway St, San Antonio, TX 78209, USA",28e12a6bd2f11c99a9868c30eaac32e8dd77bdc6,29.5127291,-98.4658335,Taqueria Vallarta,0.0,4.2,78209
"5723 San Pedro Ave, San Antonio, TX 78212, USA",8705c6a2e73b5b64c69a49a700ef9161a5aa5120,29.4872,-98.49954629999999,El Taco Grill,0.0,4.2,78212
"303 Rilla Vista Dr, San Antonio, TX 78216, USA",73e01c1a6f044578437cc6510a34af9805604fdc,29.4972304,-98.4890628,L taco,0.0,1.5,78216
"521 E Woodlawn Ave, San Antonio, TX 78212, USA",444c882df6727d5cebd290fa94a5e18684bffeb0,29.452672,-98.485089,El Milagrito Cafe,2.0,4.4,78212
"2726 N St Mary's St, San Antonio, TX 78212, USA",09c308e0ff4cf0a4338739398563ec287ba53729,29.4509061,-98.48611149999999,Tacos El Regio,0.0,4.5,78212
